"treatment_status","control","micro_credit","in_kind_grant","cash_grant","hasbiz","is_male","worked","has_biz","family_inc_low","trained","new_biz_assets","monthly_expanses","monthly_revenue","monthly_profits","labour_inc","total_inc","age","migrate","educ_college","educ_somecollege","educ_hs","marital_s","marital_m"
3,0,0,1,0,1,0,1,0,1,1,38478.1917068649,235.870377859101,1331.62188762799,1095.75150976889,206.238224111671,1301.98973388056,47.2758942638862,0,0,0,1,0,1
2,0,1,0,0,1,0,0,1,0,1,32156.3312305688,605.000788578764,63.3801301009953,-541.620658477768,202.568118643428,-339.05253983434,29.5939484476446,0,2,0,0,1,0
4,0,0,0,1,1,0,1,1,0,0,35231.9029397279,812.07417184487,1014.31713066995,202.242958825082,311.234969266391,513.477928091472,35.3164156254966,0,1,1,0,0,1
3,0,0,1,0,1,0,0,0,0,0,71383.5811862227,504.498647293076,923.384934663773,418.886287370697,241.693118407165,660.579405777861,19.5226987740397,0,0,0,1,0,1
4,0,0,0,1,1,1,0,1,1,0,54660.2472212736,690.058387583122,1982.67773771659,1292.61935013346,182.572371297489,1475.19172143095,46.6287474948252,0,0,0,1,1,0
3,0,0,1,0,1,1,0,1,1,0,39066.8802431262,227.664398495108,41.0888325423002,-186.575565952808,148.038708618617,-38.5368573341911,9.48529221491584,0,2,0,0,1,0
3,0,0,1,0,1,1,1,1,0,1,38880.8690137917,886.130476836115,1116.55213916674,230.421662330627,198.4417444283,428.863406758928,32.6306267874485,0,1,1,0,0,1
4,0,0,0,1,0,1,1,1,1,0,49500.9786318121,108.012734446675,199.779500253499,91.766765806824,250.569488583872,342.336254390696,36.2959940034602,0,1,1,0,0,1
4,0,0,0,1,1,0,0,0,1,0,71545.6694269295,67.9456419311464,711.707687471062,643.762045539916,223.326036044641,867.088081584556,34.0062729655204,0,0,0,1,0,1
2,0,1,0,0,1,1,1,1,1,1,57904.1598543588,592.949973419309,138.720626011491,-454.229347407818,229.540486432734,-224.688860975084,26.1594416821433,0,0,0,1,1,0
3,0,0,1,0,1,1,1,1,1,0,55173.0626090712,928.392535075545,1571.56833587214,643.175800796598,143.449541828057,786.625342624655,13.6302933224294,0,1,1,0,1,0
3,0,0,1,0,1,0,0,0,0,0,46937.4151600731,586.465296102688,507.610586471856,-78.8547096308321,158.71523186567,79.8605222348384,41.9102733926347,0,0,0,1,1,0
4,0,0,0,1,1,1,1,1,1,0,41786.9684896224,89.5959385670722,1143.09521764517,1053.4992790781,189.289508702458,1242.78878778055,28.8089568211815,0,0,0,1,0,1
2,0,1,0,0,1,1,0,0,1,0,49256.9941154559,933.167479233816,1540.58022517711,607.412745943293,304.664211109373,912.076957052666,35.2526798061913,0,1,1,0,1,0
1,1,0,0,0,1,0,1,1,1,0,65045.7482083653,860.992626985535,1100.33100657165,239.338379586115,257.657327330467,496.995706916583,36.5345592139619,0,2,0,0,1,0
4,0,0,0,1,0,1,0,1,0,0,53358.147619278,347.466202452779,409.389773849398,61.9235713966191,183.991557406379,245.915128802999,31.2867940719879,1,1,1,0,1,0
4,0,0,0,1,1,1,1,0,1,0,33795.4381356886,709.055792540312,142.796209082007,-566.259583458304,265.403793344122,-300.855790114182,32.3750241278065,0,0,0,1,1,0
4,0,0,0,1,0,1,0,0,0,0,44139.4014990777,599.500982556492,161.740716081113,-437.760266475379,194.401074298621,-243.359192176759,26.5807214175694,0,1,1,0,1,0
3,0,0,1,0,0,0,1,1,0,0,51010.3830933195,164.577412884682,796.077367383987,631.499954499304,138.793008844965,770.292963344269,22.4353758410537,0,1,1,0,1,0
4,0,0,0,1,1,1,0,0,0,1,43305.3090322498,460.288768168539,1066.08310434967,605.794336181134,151.021708785068,756.816044966202,44.1144103517789,0,0,0,1,1,0
1,1,0,0,0,0,0,1,0,0,0,34736.7551996942,8.05428577587008,615.076239686459,607.021953910589,193.634436808387,800.656390718976,35.225224259307,0,0,0,1,1,0
4,0,0,0,1,1,0,1,0,0,0,58542.7792652033,913.649119669572,1436.03203305975,522.382913390175,248.078684139779,770.461597529954,53.1216835747087,1,0,0,1,0,1
1,1,0,0,0,0,0,0,1,1,1,53062.9614632701,830.761808902025,1693.45209514722,862.690286245197,222.609958383005,1085.3002446282,25.75372805179,0,1,1,0,0,1
3,0,0,1,0,0,1,1,0,0,0,44153.5551878086,296.873554121703,1829.00785002857,1532.13429590687,243.877546750218,1776.01184265709,54.2949420798028,0,0,0,1,1,0
4,0,0,0,1,1,0,0,1,0,1,66462.215118681,685.60299044475,910.232527647167,224.629537202418,268.308996829538,492.938534031956,28.5880573233451,0,0,0,1,0,1
3,0,0,1,0,1,0,1,1,0,0,46883.8547833035,655.834309291095,465.730958618224,-190.103350672871,150.576746556167,-39.5266041167035,35.9321364364314,0,0,0,1,0,1
4,0,0,0,1,1,0,1,1,0,0,43950.0356261447,200.080410111696,1868.60118666664,1668.52077655494,148.766773861086,1817.28755041603,37.8366890316845,0,0,0,1,1,0
3,0,0,1,0,0,0,1,1,0,0,29171.8174202119,916.081570321694,1475.53113847971,559.449568158016,181.36834772308,740.817915881096,35.8521081234969,0,1,1,0,0,1
3,0,0,1,0,0,1,0,1,1,0,47242.4485158302,861.129629192874,1775.36302013323,914.233390940353,163.818622143252,1078.05201308361,35.4187148803102,0,0,0,1,0,1
4,0,0,0,1,0,1,1,1,1,0,49905.6287822579,780.797379557043,1376.70219130814,595.904811751097,167.001292485122,762.906104236219,42.2112775284374,0,1,1,0,1,0
1,1,0,0,0,1,0,0,1,1,0,35240.3878562921,809.733013855293,1131.17338996381,321.440376108512,190.607360802085,512.047736910597,49.4793608693361,0,0,0,1,0,1
1,1,0,0,0,0,0,0,1,0,0,45553.6984043241,780.436690431088,460.183850955218,-320.25283947587,165.590799635496,-154.662039840374,27.6438639130534,0,0,0,1,1,0
3,0,0,1,0,1,0,0,1,1,0,64505.029348335,815.658636391163,1498.81692510098,683.158288709819,266.070456993641,949.228745703461,45.3679340431908,0,2,0,0,1,0
3,0,0,1,0,1,1,1,0,0,0,66491.1166884464,354.164786403999,1256.38915877789,902.224372373894,169.161746041397,1071.38611841529,21.2608225401231,0,0,0,1,1,0
1,1,0,0,0,0,0,0,0,0,0,50593.379683898,882.931304164231,1560.43197307736,677.500668913126,215.167619140239,892.668288053365,47.0472853655925,0,1,1,0,0,1
4,0,0,0,1,0,0,0,1,0,1,69493.1164947162,687.423535622656,356.38515278697,-331.038382835686,145.94779181366,-185.090591022026,19.8475693501895,0,1,1,0,0,1
1,1,0,0,0,0,0,0,1,0,0,49792.5011368728,394.900056300685,1424.70895452425,1029.80889822356,219.196296461004,1249.00519468457,33.7437543572439,0,1,1,0,0,1
3,0,0,1,0,0,0,1,0,1,0,59265.1096099439,139.290643157437,697.983173187822,558.692530030385,205.027806591306,763.72033662169,27.7243750518155,0,0,0,1,1,0
3,0,0,1,0,0,1,0,1,0,0,64428.1141652172,583.921799203381,1510.99873939529,927.07694019191,299.317167664982,1226.39410785689,32.5903877227885,0,2,0,0,1,0
4,0,0,0,1,1,1,1,1,1,0,32318.20110421,689.606213243678,1157.22747705877,467.62126381509,139.029012039421,606.650275854511,46.4007380668395,0,0,0,1,1,0
2,0,1,0,0,0,0,0,0,0,0,36611.6963580048,251.670121215284,355.019936338067,103.349815122783,177.604053519986,280.953868642769,48.472324377174,0,1,1,0,0,1
4,0,0,0,1,1,0,1,1,0,0,46260.0436856213,651.414168765768,1896.08946070075,1244.67529193498,171.544981212629,1416.22027314761,44.3909678353546,0,0,0,1,1,0
2,0,1,0,0,1,0,1,0,1,0,42790.2557855768,111.115431645885,852.011592593044,740.896160947159,270.047866354137,1010.9440273013,40.8539329658928,1,0,0,1,1,0
1,1,0,0,0,0,1,1,0,0,1,54689.480881371,727.872790768743,980.771907605231,252.899116836488,240.655730857169,493.554847693658,33.24466381185,0,0,0,1,0,1
4,0,0,0,1,0,0,0,0,1,0,59004.3518286352,491.982250008732,1014.26271116361,522.280461154878,118.108207172744,640.388668327623,43.5216296292421,0,2,0,0,1,0
4,0,0,0,1,1,1,1,1,0,0,34037.3973326681,820.420583244413,770.85198648274,-49.5685967616737,226.628149886002,177.059553124328,41.634619011911,0,1,1,0,0,1
3,0,0,1,0,0,1,0,0,1,0,55872.093866096,61.1401405185461,1233.95976424217,1172.81962372363,213.934951293178,1386.7545750168,50.0373260076438,0,2,0,0,0,1
1,1,0,0,0,0,0,1,0,0,0,66240.2767373409,810.150252655149,1589.84688762575,779.696634970605,259.349261419564,1039.04589639017,38.597539993713,0,0,0,1,1,0
3,0,0,1,0,0,1,1,1,0,1,67192.1598163529,432.260745437816,1267.16443989426,834.903694456443,91.0114248469494,925.915119303393,48.5826079921526,1,0,0,1,1,0
3,0,0,1,0,0,1,0,0,1,0,57190.4723777118,892.936741234735,855.66343832761,-37.2733029071242,135.57089225833,98.2975893512054,26.2265792619156,0,0,0,1,0,1
2,0,1,0,0,1,1,1,0,0,0,60494.9012007668,830.498559400439,1017.57875643671,187.080197036266,175.229368876187,362.309565912453,17.9239715922151,1,0,0,1,1,0
2,0,1,0,0,1,0,1,0,1,0,62258.1445508726,284.763517091051,55.3741627372801,-229.389354353771,256.908127184722,27.5187728309516,29.27070641206,1,0,0,1,1,0
3,0,0,1,0,0,1,0,1,1,0,55347.3004838292,52.2775347344577,782.974114175886,730.696579441428,229.106419431492,959.802998872921,31.4186587768195,0,2,0,0,1,0
3,0,0,1,0,1,1,1,0,1,0,42601.7831941184,321.491408860311,705.15451952815,383.66311066784,199.805770457213,583.468881125052,24.0630472724478,0,0,0,1,1,0
2,0,1,0,0,0,1,1,0,1,0,44884.2523574543,520.962812006474,271.221816074103,-249.74099593237,195.366438794865,-54.3745571375057,27.2720188586899,0,0,0,1,1,0
4,0,0,0,1,1,1,1,0,1,0,51680.3457593902,724.445480620489,777.006316464394,52.5608358439058,255.23754156051,307.798377404415,32.4631728518317,0,0,0,1,0,1
2,0,1,0,0,0,1,1,1,0,0,47021.318759803,495.319179724902,345.947292167693,-149.371887557209,163.26965398127,13.8977664240614,30.8556979863194,0,1,1,0,0,1
4,0,0,0,1,0,0,1,1,1,1,47856.7183629759,804.8001867719,1076.62310730666,271.82292053476,180.11152651232,451.93444704708,46.5472649526785,0,1,1,0,1,0
3,0,0,1,0,0,0,1,1,0,1,34442.5212556358,217.517945216969,513.989421539009,296.47147632204,126.776306368625,423.247782690665,39.8618007884784,0,2,0,0,0,1
3,0,0,1,0,0,0,1,0,0,0,46435.6967140434,127.970176748931,499.251403380185,371.281226631254,210.374957861596,581.65618449285,37.6934090048871,0,1,1,0,1,0
1,1,0,0,0,0,0,0,1,0,0,54772.220486118,749.721493339166,1567.03327130526,817.311777966097,256.554344070629,1073.86612203673,26.6013125809381,1,1,1,0,0,1
1,1,0,0,0,0,0,1,0,0,0,54850.9734501716,450.935272034258,1191.29125447944,740.35598244518,255.213745508669,995.569727953849,50.122404507181,0,0,0,1,1,0
3,0,0,1,0,0,1,1,0,0,0,33101.5708015252,691.967716440558,1267.54519995302,575.577483512461,146.449151483342,722.026634995803,29.010710147186,0,0,0,1,1,0
1,1,0,0,0,1,0,1,0,0,0,42007.7128838562,101.965123554692,763.046101201326,661.080977646634,159.450269110869,820.531246757503,16.984868465269,0,1,1,0,1,0
4,0,0,0,1,0,0,1,1,0,1,43450.6342431338,837.009915849194,1919.91291986778,1082.90300401859,202.70816899959,1285.61117301818,32.5616822189069,0,2,0,0,1,0
4,0,0,0,1,0,1,1,1,0,0,46096.1331302247,479.982421733439,390.503257047385,-89.479164686054,309.226182406791,219.747017720737,37.8695686824813,1,1,1,0,0,1
2,0,1,0,0,1,0,1,0,0,0,57761.3851302288,377.747802529484,1964.37662886456,1586.62882633507,188.352669461445,1774.98149579652,41.7137870667609,0,0,0,1,1,0
3,0,0,1,0,0,0,0,1,1,0,61991.704771851,857.692219316959,1209.58159863949,351.889379322529,209.526331974264,561.415711296792,50.478585792941,0,0,0,1,1,0
3,0,0,1,0,0,1,1,1,0,0,33252.9817007986,936.725865583867,262.205540668219,-674.520324915648,232.588496278152,-441.931828637495,31.6902777832113,0,0,0,1,0,1
4,0,0,0,1,0,1,0,1,0,0,49110.0212552892,489.648040384054,243.828401900828,-245.819638483226,157.083634764246,-88.7360037189804,21.4245232924002,0,0,0,1,0,1
4,0,0,0,1,1,0,0,0,0,0,42032.8031184871,498.600222636014,788.161114789546,289.560892153531,139.118461422783,428.679353576314,50.3920889798903,0,1,1,0,1,0
1,1,0,0,0,1,0,1,1,0,0,66100.6026304154,133.271170547232,1285.36712890491,1152.09595835768,207.438111322134,1359.53406967981,24.4028107250111,0,1,1,0,0,1
4,0,0,0,1,1,0,0,1,1,0,58703.7325619966,323.113290825859,1325.82124695182,1002.70795612596,216.526924314504,1219.23488044046,20.395754671279,0,0,0,1,0,1
3,0,0,1,0,1,1,0,0,0,0,32919.0201251013,52.8998498339206,1671.80959833786,1618.90974850394,140.102066401834,1759.01181490577,42.342412876148,0,0,0,1,1,0
4,0,0,0,1,1,0,0,0,0,1,63897.7343045052,423.841735580936,1950.32175211236,1526.48001653142,165.031701779477,1691.5117183109,38.7294709888362,0,0,0,1,1,0
2,0,1,0,0,0,0,0,0,1,0,56037.6286372583,977.159466594458,540.728102903813,-436.431363690645,195.415166905175,-241.016196785469,33.7570377294254,0,0,0,1,1,0
3,0,0,1,0,1,1,0,0,1,0,34645.822098718,953.546392498538,73.320391587913,-880.226000910625,247.558448234561,-632.667552676064,39.2803731865764,0,1,1,0,0,1
3,0,0,1,0,0,0,1,1,1,0,62196.0044604716,21.5200115926564,1673.09282300994,1651.57281141728,192.537261203423,1844.1100726207,40.0330558939568,0,1,1,0,1,0
2,0,1,0,0,1,1,0,1,0,0,55946.4976815833,83.5973196662962,1776.320125442,1692.7228057757,191.382484129201,1884.1052899049,33.0758017892963,0,0,0,1,1,0
1,1,0,0,0,0,1,1,1,0,1,61532.5706305733,243.967798072845,1110.59531243518,866.627514362335,134.603872411199,1001.23138677353,33.0035567864781,0,1,1,0,1,0
2,0,1,0,0,1,0,0,0,0,0,38817.518239588,269.801526330411,967.18642488122,697.384898550808,142.498747555342,839.88364610615,26.0080551365581,1,0,0,1,1,0
1,1,0,0,0,1,0,0,0,1,0,51705.107607214,263.480367604643,1599.72322266549,1336.24285506085,250.23605723069,1586.47891229154,30.3652782421548,0,1,1,0,1,0
4,0,0,0,1,0,1,1,0,0,0,52338.0679939421,933.840867364779,776.611721608788,-157.229145755991,148.915182369705,-8.3139633862867,42.4891910617944,1,0,0,1,1,0
4,0,0,0,1,1,0,1,1,1,0,60049.4181230345,400.841449387372,73.3851622790098,-327.456287108362,165.629457757258,-161.826829351104,20.8199187872614,0,2,0,0,1,0
2,0,1,0,0,0,1,0,0,1,0,59287.4703889912,343.782575102523,1547.25980293006,1203.47722782753,155.187482090313,1358.66470991785,30.91908576449,1,2,0,0,1,0
4,0,0,0,1,0,0,1,0,0,0,53619.9211556429,511.105571174994,72.4070523865521,-438.698518788442,257.755139943778,-180.943378844664,7.73755380399792,0,0,0,1,1,0
3,0,0,1,0,1,0,0,1,1,1,53594.5492996609,35.7985508162528,1960.26261663064,1924.46406581439,197.225926645387,2121.68999245978,6.19937199403758,0,1,1,0,1,0
4,0,0,0,1,1,0,1,0,0,0,46875.9483560468,323.780283797532,384.663360193372,60.8830763958395,209.171293141899,270.054369537739,9.12340618938499,0,1,1,0,1,0
3,0,0,1,0,0,0,0,1,1,0,62816.0781259713,512.977418955415,983.613264281303,470.635845325887,279.957368722536,750.593214048423,25.801001386857,0,0,0,1,0,1
1,1,0,0,0,1,1,1,0,0,0,55200.7264276864,777.728142449632,1960.85225045681,1183.12410800718,212.789069529829,1395.91317753701,35.6303008338974,0,0,0,1,1,0
1,1,0,0,0,0,0,0,0,0,1,76958.4199263673,594.137528212741,304.101093672216,-290.036434540525,256.343449222301,-33.692985318224,39.2923869463751,0,2,0,0,0,1
4,0,0,0,1,1,0,0,0,1,0,54123.5091006774,910.321699921042,1795.44300818816,885.121308267117,149.511835020347,1034.63314328746,35.8320833902409,1,0,0,1,0,1
3,0,0,1,0,1,0,0,1,0,0,49085.3478130686,132.19809345901,604.798475280404,472.600381821394,154.224616744935,626.824998566329,39.9953377917009,0,2,0,0,1,0
2,0,1,0,0,0,0,1,1,0,0,54267.9397130628,233.801310881972,828.534708824009,594.733397942036,214.902939419611,809.636337361647,24.8782601311354,0,1,1,0,0,1
4,0,0,0,1,1,1,1,1,1,0,32547.9992090981,492.789121344686,1669.02299504727,1176.23387370259,257.811062533125,1434.04493623571,40.2078834664661,0,2,0,0,0,1
3,0,0,1,0,0,1,0,0,1,0,58511.630346261,762.486790539697,1983.66210097447,1221.17531043477,174.689035646679,1395.86434608145,49.1781205060998,0,0,0,1,0,1
4,0,0,0,1,1,0,0,1,0,0,51480.6445424709,9.73405479453504,1354.55172415823,1344.81766936369,134.246131657521,1479.06380102121,47.4057137048557,1,2,0,0,1,0
1,1,0,0,0,0,0,1,1,0,0,28681.1036265797,467.064818833023,653.872864786536,186.808045953512,222.644162832644,409.452208786156,31.6618058235526,1,1,1,0,1,0
2,0,1,0,0,0,1,0,0,0,1,46126.2666594794,690.842153970152,847.431940957904,156.589786987752,194.339184753471,350.928971741223,53.9920811218948,0,0,0,1,0,1
3,0,0,1,0,1,0,0,0,0,0,53726.9602076759,108.253839425743,1644.69848247245,1536.44464304671,216.213792641495,1752.6584356882,19.426481384252,1,1,1,0,1,0
3,0,0,1,0,1,0,0,1,0,0,57285.6227112303,820.350784808397,921.480336692184,101.129551883787,236.550894463691,337.680446347478,44.1973311691092,0,0,0,1,1,0
1,1,0,0,0,1,0,1,1,1,0,57897.7043929406,66.9252332299948,1160.81663267687,1093.89139944687,290.464000972311,1384.35540041919,39.984593122667,1,0,0,1,1,0
1,1,0,0,0,0,1,0,1,0,0,35462.2729458993,316.289623966441,736.011625733227,419.722001766786,206.529370777141,626.251372543927,45.6333730205316,0,2,0,0,0,1
1,1,0,0,0,1,1,1,1,0,0,47062.2628041433,157.843879656866,1879.16936073452,1721.32548107766,341.406198489322,2062.73167956698,31.076117345879,0,0,0,1,0,1
4,0,0,0,1,1,0,0,1,0,0,61566.6965564006,217.266732128337,1728.46486745402,1511.19813532569,143.671688849025,1654.86982417471,32.3709385493368,0,0,0,1,0,1
1,1,0,0,0,1,0,1,1,1,0,39803.6515697985,179.890821222216,1106.12979717553,926.238975953311,185.705342222033,1111.94431817534,28.28855446938,0,0,0,1,0,1
4,0,0,0,1,1,1,0,0,0,1,56509.7751458126,734.600583324209,1543.325078208,808.724494883791,159.881273104966,968.605767988756,28.4586941563543,1,2,0,0,1,0
4,0,0,0,1,0,1,0,0,0,0,45725.6144186196,963.168839458376,1712.19601295888,749.027173500508,135.104494239686,884.131667740194,25.8654971048087,0,1,1,0,1,0
3,0,0,1,0,1,0,1,0,0,0,46644.2283085802,847.442754777148,921.173485927284,73.7307311501354,173.120300557669,246.851031707805,54.5580276653525,0,2,0,0,0,1
3,0,0,1,0,1,0,0,1,0,1,56528.7083331049,204.520889557898,140.389098320156,-64.1317912377417,195.992101470305,131.860310232564,29.4891176343164,0,2,0,0,0,1
2,0,1,0,0,0,1,0,1,1,0,53918.6086023207,198.821427300572,361.90615221858,163.084724918008,149.08074139948,312.165466317488,39.3601597768196,0,0,0,1,0,1
4,0,0,0,1,0,1,0,1,0,0,43802.8369042858,260.263710748404,739.337638020515,479.073927272111,179.008273562663,658.082200834774,47.8900446953028,0,0,0,1,1,0
1,1,0,0,0,1,1,1,0,0,0,54940.6687171767,738.826745655388,1789.59787543863,1050.77112978324,227.754579863891,1278.52570964713,24.2785644780503,1,0,0,1,1,0
2,0,1,0,0,0,1,1,0,0,0,62851.5217671797,943.414007080719,939.888413995504,-3.5255930852145,166.046950655887,162.521357570672,48.0034973400062,0,1,1,0,1,0
2,0,1,0,0,1,1,1,0,1,0,52492.8920440181,752.047702670097,1096.88161499798,344.833912327886,222.138343201909,566.972255529794,35.9301529243603,0,0,0,1,0,1
2,0,1,0,0,1,0,0,0,0,1,76580.7695523522,137.595108011737,393.360058311373,255.764950299636,190.097942876409,445.862893176044,34.4024683576057,1,0,0,1,1,0
1,1,0,0,0,0,1,0,1,0,0,60019.3287070519,518.523843260482,912.481103558093,393.957260297611,252.246866582463,646.204126880074,36.5262795097225,0,1,1,0,1,0
4,0,0,0,1,1,0,1,1,0,0,53530.1957736967,585.603282786906,160.08676122874,-425.516521558166,95.1607612995803,-330.355760258585,31.6634284839257,0,1,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,33944.37992528,202.718717744574,1177.74517368525,975.026455940679,233.509531347269,1208.53598728795,42.4993736824196,1,0,0,1,1,0
3,0,0,1,0,1,1,1,0,1,1,43348.9751529065,50.1159883569926,580.96012705937,530.844138702378,168.083373687116,698.927512389494,34.1815647178798,0,1,1,0,1,0
2,0,1,0,0,0,1,1,1,0,0,55956.4130174942,12.8837889060378,1202.30760844424,1189.42381953821,298.515760900459,1487.93958043866,39.7698895564136,0,1,1,0,1,0
4,0,0,0,1,0,0,1,0,0,0,48219.186473687,69.3103733938187,1672.74211393669,1603.43174054287,151.636497537462,1755.06823808034,34.3350715532106,1,0,0,1,1,0
1,1,0,0,0,1,1,1,1,0,0,52169.853990582,879.59724967368,1552.72804247215,673.130792798474,202.991509074837,876.122301873311,44.0521238088238,1,0,0,1,1,0
2,0,1,0,0,0,0,1,0,0,0,47753.3750586725,45.7089506089687,973.680205177516,927.971254568547,244.955935688195,1172.92719025674,52.4663370279518,0,2,0,0,1,0
3,0,0,1,0,1,1,1,0,1,0,38166.1147839702,148.149441927671,1891.9874932617,1743.83805133402,298.488938261379,2042.3269895954,31.0615385503876,0,2,0,0,1,0
2,0,1,0,0,1,1,1,1,0,0,61881.9185089728,555.171991232783,1629.67588659376,1074.50389536098,320.516994703696,1395.02089006467,33.7497530583663,0,2,0,0,0,1
2,0,1,0,0,1,1,1,1,0,1,54604.2534970377,902.343420078978,15.8523144200444,-886.491105658934,180.979704683876,-705.511400975058,35.7314783046983,0,2,0,0,0,1
3,0,0,1,0,1,1,1,1,0,0,40314.2194017555,348.42521417886,1310.1665363647,961.741322185844,277.92719836062,1239.66852054646,30.6357488328345,0,0,0,1,0,1
2,0,1,0,0,0,1,1,1,0,0,51172.8518844225,698.287532897666,1126.87663733959,428.589104441926,196.891119059782,625.480223501708,18.8034829837734,0,0,0,1,1,0
2,0,1,0,0,1,0,0,0,0,0,33349.3362436486,545.45869352296,1326.77783770487,781.319144181907,119.114195941279,900.433340123186,31.7848880878281,0,1,1,0,0,1
2,0,1,0,0,1,1,1,0,0,0,51703.4118969898,407.780961599201,780.583655461669,372.802693862468,205.397831253265,578.200525115733,27.4391343892517,0,0,0,1,1,0
4,0,0,0,1,0,0,0,1,1,0,55949.4710439975,559.978413628414,1753.36847547442,1193.390061846,159.881377776232,1353.27143962224,37.8679089574404,1,0,0,1,0,1
3,0,0,1,0,0,1,1,0,0,0,55094.8248185303,309.7216070164,1707.3018765077,1397.5802694913,228.794928185881,1626.37519767718,37.0121086245471,0,0,0,1,1,0
2,0,1,0,0,1,0,1,0,0,0,43934.7629589073,746.031055226922,1041.92554531619,295.894490089267,198.55321265151,494.447702740777,35.7858202553714,0,0,0,1,1,0
2,0,1,0,0,0,1,0,1,0,0,35164.5084733231,630.790107650682,1066.36169971898,435.5715920683,129.538540484706,565.110132553005,41.8459205584626,1,2,0,0,1,0
